x,y,cell_type,cell_class,anatomical_layer,mucosal_pseudospace
2633.541831858406,530.9856054867256,Goblet (bottom),Epithelial,Mucosa,0.4644843637943268
2715.60776,448.8363756969696,Enterocyte (bottom),Epithelial,Mucosa,0.5162230730056763
2773.7533788732394,389.0847650704225,Stem,Epithelial,Mucosa,0.4622689187526703
2935.4887241379315,239.05214862068968,"FB1b (lamina propria, bottom)",Fibroblast,Submucosa,-1.0
2795.4996456790127,377.0216958641976,B (cycling),Immune,Mucosa,0.48089662194252014
2778.773636904762,379.2877351190476,Tuft,Epithelial,Mucosa,0.4431033134460449
2599.452024137931,561.0209503448276,Stem,Epithelial,Mucosa,0.3940924108028412
2949.8138414062496,221.970478515625,Endothelial (arterial),Endothelial,Submucosa,-1.0
2940.5478270270264,227.4070197297297,Endothelial (arterial),Endothelial,Submucosa,-1.0
2673.9991612716763,498.0727219653178,Stem,Epithelial,Mucosa,0.5157511234283447
2553.567351140065,612.3142034527687,Stem,Epithelial,Mucosa,0.3065961003303528
2777.0792943262413,386.4684971631205,Stem,Epithelial,Mucosa,0.48797211050987244
2516.667543292683,651.5308331707317,Paneth,Epithelial,Mucosa,0.23520977795124054
3027.811720967742,140.38745064516132,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2905.48555625,260.0346495833333,Stem,Epithelial,Mucosa,0.34172824025154114
2761.627185067874,413.258823122172,Enterocyte (bottom),Epithelial,Mucosa,0.6409119367599487
3014.7345,155.10739388888888,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2754.972796515679,419.432250662021,Enterocyte (bottom),Epithelial,Mucosa,0.6157076358795166
2871.4516888888884,301.8787327777778,Stem,Epithelial,Mucosa,0.5423230528831482
2788.3659335820903,379.8517380597016,Enterocyte (bottom),Epithelial,Mucosa,0.5334109663963318
2777.1643881578943,396.6233182236842,Goblet (bottom),Epithelial,Mucosa,0.5405663847923279
2768.77446,396.62463694736846,Goblet (bottom),Epithelial,Mucosa,0.5073081851005554
2523.085752777778,647.472491388889,Stem,Epithelial,Mucosa,0.26755014061927795
3026.56770877193,148.30199543859652,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2621.406223076923,546.9275584615385,Stem,Epithelial,Mucosa,0.48580655455589294
2923.6716240740748,240.96431574074077,Stem,Epithelial,Mucosa,0.16997967660427094
2802.1586505747123,369.617503678161,Enterocyte (bottom),Epithelial,Mucosa,0.4791136682033539
2595.4982166666664,576.483808101852,Stem,Epithelial,Mucosa,0.3512958586215973
2722.360982352941,451.89070200980393,Enterocyte (bottom),Epithelial,Mucosa,0.5545899271965027
2730.2047099999995,434.7342913333334,B (plasma),Immune,Mucosa,0.4937325417995453
2537.022532608695,630.0221380434782,Paneth,Epithelial,Mucosa,0.20525221526622772
2880.2818270270272,287.05146567567573,Stem,Epithelial,Mucosa,0.27697619795799255
2575.5622972602737,594.1475075342466,Goblet (bottom),Epithelial,Mucosa,0.2773648798465729
2608.286371523179,562.6608018543047,Stem,Epithelial,Mucosa,0.4314260482788086
2858.261217241379,317.196941724138,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.47954943776130676
2614.5513175257734,563.1698942268041,Stem,Epithelial,Mucosa,0.44739052653312683
2542.552466137566,633.9428778306878,Stem,Epithelial,Mucosa,0.2820708155632019
2570.3994214285717,602.9721885714287,Stem,Epithelial,Mucosa,0.42162051796913147
2850.017603030303,317.8284036363636,B (plasma),Immune,Mucosa,0.3592720925807953
2794.9282,371.620800967742,Goblet (top),Epithelial,Mucosa,0.5418455004692078
2632.5478462068963,544.2602719310346,Enterocyte (bottom),Epithelial,Mucosa,0.5005561709403992
2556.717435849056,617.7494209433963,Stem,Epithelial,Mucosa,0.3319271504878998
2538.076016,634.7991364,Stem,Epithelial,Mucosa,0.2820708155632019
2694.99980443038,478.0428541455696,Goblet (bottom),Epithelial,Mucosa,0.5158067941665649
2842.351601052632,330.65797378947366,Stem,Epithelial,Mucosa,0.5174238085746765
2921.648215346535,255.675685940594,Stem,Epithelial,Mucosa,0.23609797656536102
2567.532241311476,608.0369734754098,Stem,Epithelial,Mucosa,0.3063366413116455
2681.819428888889,484.9946048888889,Enterocyte (bottom),Epithelial,Mucosa,0.5268557667732239
2712.200157894736,465.9544673684211,Enterocyte (bottom),Epithelial,Mucosa,0.6467165946960449
2680.547416083916,490.6853361188811,Goblet (bottom),Epithelial,Mucosa,0.5881726741790771
2689.197383783784,486.4156072432433,Stem,Epithelial,Mucosa,0.5393563508987427
2790.014213170732,385.8159166829268,Goblet (bottom),Epithelial,Mucosa,0.6863746643066406
2735.5401043010747,438.60089645161287,Endothelial (capillary),Endothelial,Mucosa,0.5005449056625366
2762.366156756757,409.02479027027033,Enterocyte (bottom),Epithelial,Mucosa,0.6409119367599487
2855.074148780488,318.4630402439024,B (plasma),Immune,Mucosa,0.43575164675712585
2784.5900516666666,394.5414273333334,Stem,Epithelial,Mucosa,0.5072188973426819
2697.173323809524,485.2717411111112,Goblet (top),Epithelial,Mucosa,0.44409894943237305
2832.732027777778,348.5106576388889,Stem,Epithelial,Mucosa,0.5309961438179016
2536.3749846153846,645.8322894871795,Endothelial (capillary),Endothelial,Mucosa,0.2662762403488159
2563.979363559322,616.51396,Stem,Epithelial,Mucosa,0.36176598072052
2640.067972489084,538.1392778165939,Enterocyte (bottom),Epithelial,Mucosa,0.5152652263641357
3014.8183795081964,163.04231131147543,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2867.989327439024,314.8382587804878,Stem,Epithelial,Mucosa,0.5119485259056091
2587.735672,593.3602016,Stem,Epithelial,Mucosa,0.49357476830482483
2834.07374063745,341.6644680478088,Stem,Epithelial,Mucosa,0.45488545298576355
2615.0202685714285,557.3182224285716,B (plasma),Immune,Mucosa,0.44739052653312683
2829.146466216216,347.2952762162162,Stem,Epithelial,Mucosa,0.5309961438179016
2788.320720689655,391.488374137931,Goblet (bottom),Epithelial,Mucosa,0.4829002916812897
2795.012507843137,385.9976731372549,Enterocyte (bottom),Epithelial,Mucosa,0.6759013533592224
2576.5188100000005,598.7007447499999,Stem,Epithelial,Mucosa,0.41399073600769043
2651.347196551724,524.3609510344827,Enterocyte (mid),Epithelial,Mucosa,0.6528984904289246
2628.128078651685,548.0343610112361,Enterocyte (bottom),Epithelial,Mucosa,0.5380436182022095
2593.509867878788,587.6523847272725,Stem,Epithelial,Mucosa,0.4368520975112915
2690.1914338028173,485.8813751408451,Stem,Epithelial,Mucosa,0.5393563508987427
3023.137194029852,156.7869147761194,Endothelial (capillary),Endothelial,Muscularis Propria,-1.0
2579.7092509615386,605.3524761538462,B (plasma),Immune,Mucosa,0.36555853486061096
2748.6056837349392,423.9042839156627,Tuft,Epithelial,Mucosa,0.6232536435127258
2856.207343103448,324.24301810344826,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.47916364669799805
2701.3515852459013,476.900201147541,Enterocyte (bottom),Epithelial,Mucosa,0.5158067345619202
2631.5048248826283,538.3116073239437,Stem,Epithelial,Mucosa,0.48616209626197815
2832.251197959183,353.1654695918368,Stem,Epithelial,Mucosa,0.48262229561805725
2707.148685882353,463.80261882352943,Enterocyte (bottom),Epithelial,Mucosa,0.6467165946960449
2700.386643617021,473.2726579787234,Stem,Epithelial,Mucosa,0.5158067345619202
2829.5950295454545,357.0761898484848,Stem,Epithelial,Mucosa,0.47515037655830383
2680.4718875000003,496.7474461111111,Enterocyte (bottom),Epithelial,Mucosa,0.5130431652069092
3043.7663321428563,138.18847035714285,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2516.8088505494507,665.0379558241757,Stem,Epithelial,Mucosa,0.23077063262462616
2860.3274285714288,312.9989439285714,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.44974955916404724
2864.467567692308,317.982654,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.5119485259056091
2644.156935164835,532.8736525274726,Stem,Epithelial,Mucosa,0.4997578561306
2621.2698190476185,558.8356321428572,SMC (longitudinal),Smooth Muscle,Mucosa,0.49305689334869385
2650.9943730994155,532.2257033333334,Goblet (bottom),Epithelial,Mucosa,0.46896204352378845
2844.693847311828,342.0407367025089,Stem,Epithelial,Mucosa,0.5180997252464294
2636.6359124498,549.4898626506024,Enterocyte (bottom),Epithelial,Mucosa,0.5905827879905701
2690.9627170403583,495.7942860986547,Stem,Epithelial,Mucosa,0.5613535046577454
2408.522957575757,771.8929366666666,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3008.7345825581388,175.3005347674419,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2769.9742684647304,413.3867888796679,Enterocyte (bottom),Epithelial,Mucosa,0.6714771389961243
3039.2792014999995,150.2021532,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2737.1365276785714,448.1829175000001,Telocyte (mid),Fibroblast,Mucosa,0.6218247413635254
2550.949988607595,632.6036541772153,Stem,Epithelial,Mucosa,0.26752474904060364
3041.6694716666666,144.46997716666667,SMC (Tgfb3_hi),Smooth Muscle,Muscularis Propria,-1.0
2541.779131282051,636.9128946153846,Stem,Epithelial,Mucosa,0.2820708155632019
2837.552201515152,338.47280545454544,Stem,Epithelial,Mucosa,0.4715791642665863
2868.0248265625,322.95147875000004,Macrophage (Itgax+),Immune,Mucosa,0.4372369349002838
2743.342250793651,435.34816920634927,B (cycling),Immune,Mucosa,0.4940432608127594
2912.821512765958,264.72262829787235,Stem,Epithelial,Mucosa,0.3595879375934601
2878.5893268292684,304.65786414634147,Stem,Epithelial,Mucosa,0.4917970597743988
2616.162408,565.21457672,Telocyte (bottom),Fibroblast,Mucosa,0.44739052653312683
2725.8668773333334,458.2012757333333,Stem,Epithelial,Mucosa,0.6092076897621155
2627.9076534482765,554.1638248275863,T (Cd4+),Immune,Mucosa,0.5383456945419312
2743.971861805556,445.66252020833326,Enterocyte (bottom),Epithelial,Mucosa,0.6218247413635254
2527.5992821428576,655.6219280357142,Enterocyte (bottom),Epithelial,Mucosa,0.2631109654903412
2627.768415517241,556.695025,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.5383456945419312
2862.706862204724,330.2512203937008,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.4587427079677582
2553.402821428572,632.0159610714285,Stem,Epithelial,Mucosa,0.26752474904060364
2531.471474747475,652.499147979798,Stem,Epithelial,Mucosa,0.3340841829776764
2574.2996491712715,610.0004956353592,Stem,Epithelial,Mucosa,0.3300454318523407
2947.6131071428567,239.0286423809524,ILC3,Immune,Submucosa,-1.0
2590.512426,588.4689974,Stem,Epithelial,Mucosa,0.49727630615234375
2512.719914634147,676.8902273170733,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
2587.010323770492,598.9856422950819,Stem,Epithelial,Mucosa,0.4059976637363434
2607.0570098101266,578.7057662974685,Stem,Epithelial,Mucosa,0.40296411514282227
2789.795757857143,394.2565862142857,Enterocyte (bottom),Epithelial,Mucosa,0.48374995589256287
2929.457864583333,259.16637604166664,Stem,Epithelial,Mucosa,0.25019222497940063
2795.584405633803,393.0514283802817,Enterocyte (bottom),Epithelial,Mucosa,0.6241838932037354
2650.1240412790694,539.4740269186047,Stem,Epithelial,Mucosa,0.5165730714797974
2875.1717512499995,316.30193525,Goblet (bottom),Epithelial,Mucosa,0.5074291229248047
2762.167912598426,429.3856351968504,Enterocyte (bottom),Epithelial,Mucosa,0.5412769317626953
2794.5711631578947,387.9555042105263,Stem,Epithelial,Mucosa,0.6759013533592224
2554.2649993150685,636.3838897260274,Goblet (bottom),Epithelial,Mucosa,0.25869879126548767
2780.267373888889,404.8599269444444,Stem,Epithelial,Mucosa,0.6117329597473145
2988.674575609756,195.49731536585364,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2932.101952631579,249.4610433333333,Stem,Epithelial,Mucosa,0.16303668916225433
2811.4717826923074,372.1238934615384,Stem,Epithelial,Mucosa,0.5242809653282166
2646.225642545455,548.3131476,Enterocyte (bottom),Epithelial,Mucosa,0.5606675148010254
2685.925577862596,502.6731990458014,Enterocyte (bottom),Epithelial,Mucosa,0.6342914700508118
2639.8513721311474,555.4095868852459,B (plasma),Immune,Mucosa,0.6755931973457336
2545.5821696000003,643.43164592,Goblet (bottom),Epithelial,Mucosa,0.36489275097846985
2818.152587096774,373.1877606451613,Goblet (bottom),Epithelial,Mucosa,0.5572013258934021
2935.238540322581,253.44845763440856,Goblet (bottom),Epithelial,Mucosa,0.1682027131319046
2573.126474237288,621.1985665423729,Stem,Epithelial,Mucosa,0.3655383884906769
2907.0525090909086,279.6722188636364,Stem,Epithelial,Mucosa,0.47054097056388855
2786.1292118644064,405.2211406779661,Goblet (top),Epithelial,Mucosa,0.6453173756599426
2588.7539982142857,603.4456757738095,Stem,Epithelial,Mucosa,0.3603668510913849
2765.62314423676,423.1641437383177,Enterocyte (bottom),Epithelial,Mucosa,0.6487270593643188
2924.5387233333327,262.28169683333334,Paneth,Epithelial,Mucosa,0.18021614849567413
2620.3463800000004,569.4413545714285,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.45921123027801514
2580.2342148936173,602.0269412765957,Goblet (bottom),Epithelial,Mucosa,0.40659093856811523
2805.652918461539,390.1755736923078,Enterocyte (bottom),Epithelial,Mucosa,0.6562771797180176
2644.8422978609624,541.9020622459893,Enterocyte (bottom),Epithelial,Mucosa,0.4887761175632477
2849.8999104838717,339.9187287903226,Goblet (bottom),Epithelial,Mucosa,0.5461769700050354
2601.17758372093,580.9847931782945,Stem,Epithelial,Mucosa,0.39475274085998535
2913.76392173913,274.22493282608696,Stem,Epithelial,Mucosa,0.3933127820491791
2727.8557042105263,463.521066631579,Enterocyte (bottom),Epithelial,Mucosa,0.6508061289787292
2702.1618886363635,488.9206436363637,Stem,Epithelial,Mucosa,0.4558429718017578
2624.5395224137933,565.2239074137931,B (cycling),Immune,Mucosa,0.49604496359825134
2759.879813348946,439.6470034660421,Enterocyte (bottom),Epithelial,Mucosa,0.6752617955207825
2405.262972413793,790.5090542528735,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2920.965777697842,267.9017728057554,Stem,Epithelial,Mucosa,0.3738328516483307
2530.228497969543,661.6265894416244,Stem,Epithelial,Mucosa,0.302681028842926
2718.7393939534886,483.5707097674419,Goblet (bottom),Epithelial,Mucosa,0.6327307820320129
2706.3978403773585,489.5885623018867,Stem,Epithelial,Mucosa,0.4558429718017578
2804.863898897059,384.5298961029412,Enterocyte (bottom),Epithelial,Mucosa,0.6235818862915039
2580.893974712644,613.3820797126436,Stem,Epithelial,Mucosa,0.4340490400791168
2643.9103591836733,542.3494040816325,Stem,Epithelial,Mucosa,0.5315897464752197
2820.9016047619043,370.4816145238095,Goblet (bottom),Epithelial,Mucosa,0.5306099057197571
2759.6861651063828,426.380954212766,Enterocyte (bottom),Epithelial,Mucosa,0.5853908658027649
2503.7055222222225,691.663954074074,"FB1b (lamina propria, bottom)",Fibroblast,Mucosa,0.1562313437461853
2856.2251751445087,337.7507897109827,Enterocyte (bottom),Epithelial,Mucosa,0.5613451600074768
2834.186495604396,363.8198079120879,Enterocyte (bottom),Epithelial,Mucosa,0.5931968092918396
3018.408692134832,173.93430629213483,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2884.7074863636367,307.6317481818182,Goblet (bottom),Epithelial,Mucosa,0.5070125460624695
2785.1984081967216,403.9424542622951,Goblet (bottom),Epithelial,Mucosa,0.615027129650116
2684.4979811594203,496.7184104347826,Enterocyte (bottom),Epithelial,Mucosa,0.5949058532714844
2648.9171500000007,537.7791465384614,Stem,Epithelial,Mucosa,0.5165730714797974
2615.195762872629,584.2429638211382,Goblet (bottom),Epithelial,Mucosa,0.4326101839542389
3051.63252972973,137.86728396396398,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2507.859151612904,688.8417861290322,Glia2 (Gfra3+),ENS,Mucosa,0.1562313437461853
2558.304026190476,632.7466319047619,Stem,Epithelial,Mucosa,0.3130757212638855
2804.8183975,379.28755125,Stem,Epithelial,Mucosa,0.5154550671577454
2837.928366666667,353.5071334920636,Stem,Epithelial,Mucosa,0.5416837334632874
2395.8008566666667,793.856666,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2753.709401846154,433.3415112615384,Enterocyte (bottom),Epithelial,Mucosa,0.5349847078323364
2915.8770717105267,278.6462238157895,Stem,Epithelial,Mucosa,0.39331281185150146
2571.3514435483867,616.678039516129,Stem,Epithelial,Mucosa,0.33240118622779846
2839.066764772727,359.3447363068182,Enterocyte (bottom),Epithelial,Mucosa,0.5665534138679504
2623.5196736486487,578.7965957432433,B (plasma),Immune,Mucosa,0.5609254837036133
2549.99957761194,640.0419732835821,Stem,Epithelial,Mucosa,0.39544877409935
2883.111540740741,314.895692037037,Enterocyte (bottom),Epithelial,Mucosa,0.4457213878631592
2733.5605836363634,467.5312258181819,Enterocyte (bottom),Epithelial,Mucosa,0.7337936758995056
2555.0736471590917,644.7107171306817,Stem,Epithelial,Mucosa,0.387231707572937
2658.5038422680414,531.3408886597937,Enterocyte (bottom),Epithelial,Mucosa,0.6306273937225342
2688.115338554217,507.6984022891567,Enterocyte (bottom),Epithelial,Mucosa,0.6794561743736267
2938.566841935484,257.58917693548386,Stem,Epithelial,Mucosa,0.24541954696178436
2860.797267567568,333.3788198648648,B (cycling),Immune,Mucosa,0.5613451600074768
2648.965119354839,553.9153703225808,Treg,Immune,Mucosa,0.6172031760215759
3025.1330423076924,170.82795211538462,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2738.2401586666674,463.1941115333334,Telocyte (mid),Fibroblast,Mucosa,0.7273619771003723
2871.56428076923,328.0815240384616,Telocyte (bottom),Fibroblast,Mucosa,0.47815799713134766
2543.530092473118,642.7605481720431,Stem,Epithelial,Mucosa,0.3389532268047333
2463.378892592593,729.2652761111111,SMC (muscularis mucosae),Smooth Muscle,Submucosa,-1.0
2563.684255294117,629.3933000000001,Stem,Epithelial,Mucosa,0.3417041003704071
2428.602340131579,769.8939082236842,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2572.231080263158,622.3305911842104,Stem,Epithelial,Mucosa,0.3655383884906769
2560.272757741936,636.0608810322582,Stem,Epithelial,Mucosa,0.3461254835128784
2631.7258337931034,565.4246513793105,B (plasma),Immune,Mucosa,0.5738593935966492
2931.6360882352947,262.34255666666667,Stem,Epithelial,Mucosa,0.25019222497940063
2749.2911122807022,442.96038122807016,Telocyte (mid),Fibroblast,Mucosa,0.5652782917022705
2702.007684057972,491.45378188405806,Enterocyte (bottom),Epithelial,Mucosa,0.4558429718017578
2837.2597898989898,369.2709362626263,Enterocyte (bottom),Epithelial,Mucosa,0.6230272054672241
2938.193490425532,259.47458446808514,Stem,Epithelial,Mucosa,0.24541954696178436
2970.2713283018866,224.08310462264157,"FB2a (submucosa, Grem1+)",Fibroblast,Mucosa,0.23710565268993378
2923.397763414634,275.435064695122,Stem,Epithelial,Mucosa,0.3419521152973175
2577.26601948052,613.5538527272727,Stem,Epithelial,Mucosa,0.3677964210510254
2608.0409105960266,587.3868039735099,Stem,Epithelial,Mucosa,0.4156506061553955
2773.2232212389376,422.3470971681416,Goblet (top),Epithelial,Mucosa,0.6487269997596741
